manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,coderyear,pervote,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,mpd_rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,climate_dec,climate_perc,501_dec,416_dec,std_mpd_rile,std_lowe_rile,std_diff_rile
93001_200411,-1.8307209203412511,28/11/2004,PSD-PUR,98,2010.0,36.8,,132,332,2,2023-1,52,0.0,0.0,0.0,-28.846,15.385,0.0,19.231,0.0,2023a,Romania,romanian,National Union PSR+PUR,DIV,93001,98,2004,200411,0.0,0.0,0.0,0.0,-1.229385075685458,-1.6918234355563644,0.4624383598709063
93041_200411,-0.0051135110531452,28/11/2004,ADA,40,2010.0,31.5,,112,332,2,2023-1,309,0.0,0.324,4.531,5.502,5.825,8.091,8.738,0.324,2023a,Romania,romanian,Justice and Truth Alliance,LIB,93041,40,2004,200411,0.01003344482,1.003344482,0.04531,0.00324,0.5378458549235493,0.6429118919248963,-0.1050660370013469
93712_200411,-0.2614717148967291,28/11/2004,PRM,70,2010.0,12.924,,48,332,1,2023-1,55,0.0,0.0,3.636,3.636,14.545,0.0,10.909,0.0,2023a,Romania,romanian,Greater Romania Party,NAT,93712,70,2004,200411,0.03703703704,3.703703704,0.03636,0.0,0.4418387244787954,0.3150601577797915,0.1267785666990039
93951_200411,-0.3635095908063857,28/11/2004,UDMR/RMDSz,90,2010.0,6.165,,22,332,1,2023-1,688,0.581,0.291,1.744,-1.308,1.308,1.453,9.593,0.291,2023a,Romania,romanian,Hungarian Democratic Alliance of Romania,ETH,93951,90,2004,200411,0.008995502249,0.8995502249,0.01744,0.00291,0.1874661344901226,0.1845658179697212,0.0029003165204014
93002_200811,-0.8776938324301069,30/11/2008,PSD-PC,98,2010.0,33.099,,114,334,8,2023-1,355,0.0,1.408,4.225,-13.239,9.859,1.408,12.958,0.0,2023a,Romania,romanian,Social Democratic Party + Conservative Party Alliance,DIV,93002,98,2008,200811,0.06191950464,6.191950464,0.04225,0.01408,-0.426392961617251,-0.4730148358145391,0.0466218741972881
93430_200811,0.1261733613403954,30/11/2008,PNL,40,2010.0,18.6,,65,334,1,2023-1,194,1.031,0.0,7.732,12.887,5.155,4.124,4.639,0.0,2023a,Romania,romanian,National Liberal Party,LIB,93430,40,2008,200811,0.0752688172,7.52688172,0.07732,0.0,0.917809766142471,0.8108122287948322,0.1069975373476388
93530_200811,0.003841688448321,30/11/2008,PDL,50,2010.0,32.364,,115,334,1,2023-1,445,1.124,0.0,4.045,4.944,8.539,4.494,5.843,0.0,2023a,Romania,romanian,Democratic Liberal Party,CHR,93530,50,2008,200811,0.03899082569,3.899082569,0.04045,0.0,0.5091363271699734,0.6543645298438391,-0.1452282026738657
93951_200811,-0.8178405296991098,30/11/2008,UDMR/RMDSz,90,2010.0,6.2,,22,334,1,2023-1,491,0.407,0.204,8.961,-2.648,0.0,0.0,9.776,0.204,2023a,Romania,romanian,Hungarian Democratic Alliance of Romania,ETH,93951,90,2008,200811,0.008492569002,0.8492569002,0.08961,0.00204,0.1185221072682736,-0.3964695612711028,0.5149916685393765
93031_201212,0.3624420027634754,09/12/2012,USL,30,2013.0,58.63,,273,412,8,2023-1,385,2.338,0.0,2.338,19.221,3.117,4.935,7.792,0.0,2023a,Romania,romanian,Social Liberal Union,SOC,93031,30,2012,201212,0.07960199005,7.960199005,0.02338,0.0,1.2436989216821663,1.1129717955779077,0.1307271261042586
93061_201212,-0.7157931633184624,09/12/2012,ARD,60,2013.0,16.508,,56,412,8,2023-1,91,1.099,0.0,0.0,-18.681,0.0,1.099,0.0,0.0,2023a,Romania,romanian,Right Romania Alliance,CON,93061,60,2012,201212,0.04166666667,4.166666667,0.0,0.0,-0.7063880333644915,-0.2659630842743712,-0.4404249490901203
93951_201212,-1.2172105249475011,09/12/2012,UDMR/RMDSz,90,2013.0,5.137,,18,412,1,2023-1,804,1.244,0.746,4.104,-9.701,3.358,1.368,10.323,0.0,2023a,Romania,romanian,Hungarian Democratic Alliance of Romania,ETH,93951,90,2012,201212,0.01212121212,1.212121212,0.04104,0.00746,-0.2443601494449361,-0.9072164129208998,0.6628562634759636
93981_201212,-1.0605688061573275,09/12/2012,PP-DD,70,2013.0,13.992,,47,412,1,2023-1,135,1.481,0.0,10.37,-20.741,0.741,5.926,12.593,0.0,2023a,Romania,romanian,People's Party - Dan Dianconescu,NAT,93981,70,2012,201212,0.08391608392,8.391608392,0.1037,0.0,-0.8123766125264384,-0.7068902350383207,-0.1054863774881177
93223_201612,-1.259796181439853,11/12/2016,PSD,20,2018.0,45.476,,154,329,9,2023-1,893,0.224,0.112,3.024,-17.805,1.568,2.912,20.717,0.0,2023a,Romania,romanian,Social Democratic Party,LEF,93223,20,2016,201612,0.03329369798,3.329369798,0.03024,0.00112,-0.6613171618373723,-0.961678416170244,0.3003612543328717
93420_201612,2.2641680315960144e-05,11/12/2016,ALDE,40,2018.0,5.625,,20,329,9,2023-1,30,3.333,3.333,0.0,26.667,0.0,0.0,13.333,0.0,2023a,Romania,romanian,Alliance of Liberals and Democrats,LIB,93420,40,2016,201612,0.0,0.0,0.0,0.03333,1.6268013296626795,0.6494804220333644,0.9773209076293152
93430_201612,-0.627469338106537,11/12/2016,PNL,40,2018.0,20.041,,69,329,1,2023-1,204,0.49,0.0,5.882,1.471,3.922,3.431,7.353,0.0,2023a,Romania,romanian,National Liberal Party,LIB,93430,40,2016,201612,0.08333333333,8.333333333,0.05882,0.0,0.3304478148255841,-0.1530073885802051,0.4834552034057893
93440_201612,-1.5822207005881577,11/12/2016,USR,40,2018.0,8.871,,30,329,1,2023-1,527,0.19,0.0,4.364,-25.047,2.277,0.19,13.662,0.0,2023a,Romania,romanian,Save Romania Union,LIB,93440,40,2016,201612,0.04807692308,4.807692308,0.04364,0.0,-1.033923613434858,-1.3740211309685202,0.3400975175336622
93540_201612,-0.2227567006112227,11/12/2016,PMP,50,2018.0,5.348,,18,329,1,2023-1,398,0.0,0.251,7.035,-1.005,1.005,5.276,5.276,0.251,2023a,Romania,romanian,People's Movement Party,CHR,93540,50,2016,201612,0.05053191489,5.053191489,0.07035,0.00251,0.2030557167649138,0.3645720687725063,-0.1615163520075924
93951_201612,-0.9580240200486912,11/12/2016,UDMR/RMDSz,90,2018.0,6.186,,21,329,1,2023-1,72,0.0,0.0,0.0,-15.278,4.167,0.0,13.889,0.0,2023a,Romania,romanian,Hungarian Democratic Alliance of Romania,ETH,93951,90,2016,201612,0.0,0.0,0.0,0.0,-0.5313010746809451,-0.5757476172121788,0.0444465425312337
96111_199006,-1.4571627276285075,09/06/1990,SZ,10,1995.0,3.49,,6,150,1,2023-1,171,1.754,14.62,19.298,-16.374,0.0,1.17,13.45,4.678,2023a,Slovakia,slovak,Green Party of Slovakia,ECO,96111,10,1990,199006,0.07650273224,7.650273224,0.19298,0.1462,-0.5876911148564276,-1.2140868176180128,0.6263957027615853
96430_199006,-0.6169704601951578,09/06/1990,VPN,40,1991.0,29.35,,48,150,1,2023-1,371,0.27,2.695,9.704,-7.008,2.156,1.887,7.008,2.156,2023a,Slovakia,slovak,Public Against Violence,LIB,96430,40,1990,199006,0.01736972705,1.736972705,0.09704,0.02695,-0.105803235035653,-0.139580569082267,0.0337773340466139
96521_199006,0.267183345679876,09/06/1990,KDH,50,1991.0,19.21,,31,150,1,2023-1,81,0.0,0.0,7.407,16.049,2.469,6.173,4.938,1.235,2023a,Slovakia,slovak,Christian Democratic Movement,CHR,96521,50,1990,199006,0.0,0.0,0.07407,0.0,1.080497090079401,0.9911472725123333,0.089349817567068
96952_199006,0.0475922336781122,09/06/1990,ESWS-MKdH,90,,8.66,,14,150,6,2023-1,57,0.0,0.0,7.018,5.263,1.754,1.754,3.509,0.0,2023a,Slovakia,english,Coalition of Coexistence and the Hungarian Christian-Democratic Movement,ETH,96952,90,1990,199006,0.0,0.0,0.07018,0.0,0.5255491217101002,0.7103162876121712,-0.1847671659020711
96220_199206,-0.2216747866617945,06/06/1992,SDľ,30,1993.0,14.702,,29,150,1,2023-1,134,0.0,2.239,2.239,0.0,8.955,1.493,6.716,0.0,2023a,Slovakia,english,Party of the Democratic Left,SOC,96220,30,1992,199206,0.006756756757,0.6756756757,0.02239,0.02239,0.2547637371813006,0.3659557083798905,-0.1111919711985898
96421_199409,-0.2966232254815262,30/09/1994,DÚS,40,1995.0,8.571,,15,150,1,2023-1,417,2.878,0.0,3.837,2.398,1.918,4.556,13.429,0.24,2023a,Slovakia,slovak,Democratic Union of Slovakia,LIB,96421,40,1994,199409,0.006355932203,0.6355932203,0.03837,0.0,0.3781426754484603,0.2701055453263615,0.1080371301220987
96521_199409,-0.7522760552972647,30/09/1994,KDH,50,1995.0,10.085,,17,150,1,2023-1,137,2.92,0.0,5.109,-10.219,2.92,1.46,21.168,0.0,2023a,Slovakia,slovak,Christian Democratic Movement,CHR,96521,50,1994,199409,0.02162162162,2.162162162,0.05109,0.0,-0.2710116465351733,-0.3126203756055931,0.0416087290704198
96522_199809,-0.029973698893503,26/09/1998,SDK,50,1999.0,26.331,,42,150,8,2023-1,2042,0.196,0.0,1.371,5.191,2.106,7.493,14.447,1.224,2023a,Slovakia,slovak,Slovak Democratic Coalition,CHR,96522,50,1998,199809,0.01686746988,1.686746988,0.01371,0.0,0.5218446665160903,0.6111186605305644,-0.0892739940144741
96222_200209,-0.3582983826740289,20/09/2002,KSS,20,2003.0,6.326,,11,150,1,,280,0.0,0.0,0.357,-7.143,4.286,1.071,7.143,2.857,2023a,Slovakia,slovak,Communist Party of Slovakia,LEF,96222,20,2002,200209,0.004672897196,0.4672897196,0.00357,0.0,-0.1127490885244213,0.1912303350304924,-0.3039794235549138
96423_200209,0.092122269156194,20/09/2002,Smer,30,2003.0,13.464,,25,150,1,,316,0.0,0.0,0.949,8.861,4.114,1.582,5.696,0.0,2023a,Slovakia,slovak,Direction-Social Democracy,SOC,96423,30,2002,200209,0.01593625498,1.593625498,0.00949,0.0,0.7106689798774232,0.7672649209468775,-0.0565959410694543
96424_200209,0.7073721151710259,20/09/2002,ANO,40,2003.0,8.011,,15,150,1,2023-1,452,0.0,0.0,3.319,18.584,2.876,8.628,1.991,0.0,2023a,Slovakia,slovak,Alliance of the New Citizen,LIB,96424,40,2002,200209,0.0134529148,1.34529148,0.03319,0.0,1.2109247833684962,1.5540964945974107,-0.3431717112289145
96521_200209,0.8405726227009973,20/09/2002,KDH,50,2003.0,8.25,,15,150,1,,456,0.0,0.0,3.07,27.193,0.0,6.14,5.482,0.0,2023a,Slovakia,slovak,Christian Democratic Movement,CHR,96521,50,2002,200209,0.009463722397,0.9463722397,0.0307,0.0,1.6538644328855845,1.7244441438162137,-0.0705797109306294
96523_200209,1.015633042507374,20/09/2002,SDKÚ,50,2003.0,15.094,,28,150,1,2023-1,727,0.0,0.0,0.0,37.276,0.963,9.354,5.365,0.0,2023a,Slovakia,slovak,Slovak Democratic and Christian Union,CHR,96523,50,2002,200209,0.008379888268,0.8379888268,0.0,0.0,2.1726425123467066,1.948325655518134,0.2243168568285725
96711_200209,0.4451917358927151,20/09/2002,HZDS,70,2003.0,19.502,,36,150,1,2023-1,383,0.0,0.0,5.222,20.627,3.394,4.7,4.439,0.0,2023a,Slovakia,slovak,Movement for a Democratic Slovakia,NAT,96711,70,2002,200209,0.01063829787,1.063829787,0.05222,0.0,1.3160386994985245,1.2187988886832213,0.0972398108153029
96952_200209,-0.3245707164021416,20/09/2002,SMK/MKP,90,2003.0,11.167,,20,150,1,,331,0.0,0.0,2.719,-0.604,1.813,2.719,10.272,0.0,2023a,Slovakia,slovak,Party of the Hungarian Coalition,ETH,96952,90,2002,200209,0.007299270073,0.7299270073,0.02719,0.0,0.2236874741648851,0.2343640195005725,-0.0106765453356874
96423_200606,-1.350111159758539,17/06/2006,Smer,30,2010.0,29.142,,50,150,1,2023-1,455,0.659,1.099,1.538,-21.758,2.198,0.22,31.429,0.0,2023a,Slovakia,slovak,Direction-Social Democracy,SOC,96423,30,2006,200606,0.03519668737,3.519668737,0.01538,0.01099,-0.8647020421418269,-1.0771805605023408,0.2124785183605139
96521_200606,0.5474323838934438,17/06/2006,KDH,50,2010.0,8.312,,14,150,1,2023-1,492,0.203,0.203,3.049,29.675,0.407,1.829,11.179,0.0,2023a,Slovakia,slovak,Christian Democratic Movement,CHR,96521,50,2006,200606,0.0202020202,2.02020202,0.03049,0.00203,1.7815652355457554,1.3495525499454528,0.4320126856003026
96523_200606,-0.391960588152374,17/06/2006,SDKÚ-DS,50,2010.0,18.358,,31,150,1,2023-1,957,0.0,0.313,1.149,-1.254,0.836,2.821,7.732,0.209,2023a,Slovakia,slovak,Slovak Democratic and Christian Union - Democartic Party,CHR,96523,50,2006,200606,0.01546391753,1.546391753,0.01149,0.00313,0.19024447588563,0.1481803671505568,0.0420641087350731
96710_200606,-0.077037248914916,17/06/2006,SNS,70,2010.0,11.733,,20,150,1,2023-1,1107,1.174,0.452,3.523,7.588,1.265,0.813,15.447,0.181,2023a,Slovakia,slovak,Slovak National Party,NAT,96710,70,2006,200606,0.02302922941,2.302922941,0.03523,0.00452,0.6451721540166666,0.5509299626141148,0.0942421914025518
96711_200606,-0.4898438432121876,17/06/2006,HZDS,70,2010.0,8.794,,15,150,1,2023-1,393,0.0,0.763,4.326,0.0,0.0,3.053,13.74,0.509,2023a,Slovakia,slovak,Movement for a Democratic Slovakia,NAT,96711,70,2006,200606,0.02313624679,2.313624679,0.04326,0.00763,0.2547637371813006,0.022999294596671,0.2317644425846295
96952_200606,-0.8024987051334191,17/06/2006,SMK/MKP,90,2010.0,11.685,,20,150,1,2023-1,1114,2.065,0.628,5.566,-7.271,2.424,1.077,12.926,0.449,2023a,Slovakia,slovak,Party of the Hungarian Coalition,ETH,96952,90,2006,200606,0.02829354553,2.829354553,0.05566,0.00628,-0.1193347866471054,-0.3768491874605553,0.2575144008134498
96423_201006,-0.8902996051901662,12/06/2010,Smer,30,2011.0,34.795,,62,150,1,2023-1,747,0.0,3.079,0.803,-16.198,10.174,2.142,15.395,0.402,2023a,Slovakia,slovak,Direction-Social Democracy,SOC,96423,30,2010,201006,0.0272479564,2.72479564,0.00803,0.03079,-0.578635779937737,-0.4891361239093261,-0.0894996560284108
96440_201006,1.232060904456059,12/06/2010,SaS,40,2011.0,12.149,,22,150,1,2023-1,1101,4.905,0.0,2.906,30.154,0.999,14.078,9.173,0.0,2023a,Slovakia,slovak,Freedom and Solidarity,LIB,96440,40,2010,201006,0.02607913669,2.607913669,0.02906,0.0,1.806210152739237,2.2251112188172417,-0.4189010660780046
96521_201006,0.083748178798733,12/06/2010,KDH,50,2011.0,8.53,,15,150,1,2023-1,718,0.0,0.0,9.61,14.067,4.039,2.507,10.028,0.696,2023a,Slovakia,slovak,Christian Democratic Movement,CHR,96521,50,2010,201006,0.05073431242,5.073431242,0.0961,0.0,0.978521670710965,0.7565554526934,0.221966218017565
96523_201006,-0.4139793881694578,12/06/2010,SDKÚ-DS,50,2011.0,15.42,,28,150,1,2023-1,678,0.0,0.147,3.687,-3.54,0.885,4.72,16.077,0.0,2023a,Slovakia,slovak,Slovak Democratic and Christian Union - Democartic Party,CHR,96523,50,2010,201006,0.03321470937,3.321470937,0.03687,0.00147,0.0726280234758189,0.1200209337438546,-0.0473929102680357
96610_201006,1.4054357769098038,12/06/2010,OKS,60,2011.0,2.322,,4,150,1,2023-1,239,0.0,0.0,4.184,34.728,0.418,12.134,2.51,0.0,2023a,Slovakia,slovak,Civic Conservative Party,CON,96610,60,2010,201006,0.0405904059,4.05904059,0.04184,0.0,2.0415459590920264,2.446837115390569,-0.405291156298543
96710_201006,0.1008315538253707,12/06/2010,SNS,70,2011.0,5.08,,9,150,1,2023-1,593,0.169,0.0,6.071,13.659,0.337,1.18,5.902,0.169,2023a,Slovakia,slovak,Slovak National Party,NAT,96710,70,2010,201006,0.02595155709,2.595155709,0.06071,0.0,0.9575297579449094,0.7784030629651262,0.1791266949797831
96711_201006,-0.0679198644636702,12/06/2010,HZDS,70,2011.0,4.32,,0,150,1,2023-1,208,0.0,0.0,5.288,12.019,4.327,1.442,12.019,0.0,2023a,Slovakia,slovak,Movement for a Democratic Slovakia,NAT,96711,70,2010,201006,0.03896103896,3.896103896,0.05288,0.0,0.8731505007480195,0.5625900158458512,0.3105604849021682
96955_201006,-0.028567691505553,12/06/2010,,95,2011.0,5.804,,10,150,1,2023-1,807,0.0,0.124,4.833,9.789,2.85,5.081,7.683,0.248,2023a,Slovakia,slovak,Bridge,SIP,96955,95,2010,201006,0.03549571603,3.549571603,0.04833,0.00124,0.7584152912668828,0.6129167772026625,0.1454985140642203
96423_201203,-0.7735796075704666,10/03/2012,Smer,30,2012.0,44.417,,83,150,1,2023-1,781,0.0,5.506,0.896,-9.731,4.481,1.28,18.182,0.384,2023a,Slovakia,slovak,Direction-Social Democracy,SOC,96423,30,2012,201203,0.03785103785,3.785103785,0.00896,0.05506,-0.2459036724424402,-0.339865091988774,0.0939614195463338
96440_201203,0.8388362743706868,10/03/2012,SaS,40,2012.0,5.884,,11,150,1,2023-1,1259,0.0,1.509,4.13,25.655,1.589,8.102,4.527,0.397,2023a,Slovakia,slovak,Freedom and Solidarity,LIB,96440,40,2012,201203,0.03213751868,3.213751868,0.0413,0.01509,1.5747331538802083,1.7222235602630551,-0.1474904063828468
96521_201203,-0.117383236333687,10/03/2012,KDH,50,2012.0,8.825,,16,150,1,2023-1,861,0.0,2.555,4.878,8.246,1.51,2.207,10.105,0.465,2023a,Slovakia,slovak,Christian Democratic Movement,CHR,96521,50,2012,201203,0.04166666667,4.166666667,0.04878,0.02555,0.6790267584285895,0.4993322304459201,0.1796945279826693
96523_201203,0.0164173278636701,10/03/2012,SDKÚ-DS,50,2012.0,6.099,,11,150,1,2023-1,481,0.0,0.832,2.703,6.029,4.99,9.148,13.929,0.0,2023a,Slovakia,slovak,Slovak Democratic and Christian Union - Democartic Party,CHR,96523,50,2012,201203,0.04311774461,4.311774461,0.02703,0.00832,0.5649604089130378,0.6704472809650841,-0.1054868720520463
96620_201203,0.4871123264779298,10/03/2012,OľaNO,60,2012.0,8.56,,16,150,1,2023-1,432,0.231,0.926,7.639,21.759,0.694,3.935,13.889,0.0,2023a,Slovakia,slovak,Ordinary People and Independent Personalities,CON,96620,60,2012,201203,0.01136363636,1.136363636,0.07639,0.00926,1.3742809672710117,1.2724103515257963,0.1018706157452153
96710_201203,0.1971561506375669,10/03/2012,SNS,70,2012.0,4.55,,0,150,1,2023-1,214,0.0,0.0,2.804,15.421,0.0,1.402,11.682,0.0,2023a,Slovakia,slovak,Slovak National Party,NAT,96710,70,2012,201203,0.01673640167,1.673640167,0.02804,0.0,1.0481860086649826,0.9015907965044636,0.146595212160519
96955_201203,-0.4767558978820512,10/03/2012,,95,2012.0,6.9,,13,150,1,2023-1,149,0.0,1.342,4.698,-3.356,2.685,5.369,17.45,0.0,2023a,Slovakia,slovak,Bridge,SIP,96955,95,2012,201203,0.0,0.0,0.04698,0.01342,0.0820949645271773,0.039737224214479,0.0423577403126982
96423_201603,-0.0353961613017723,05/03/2016,Smer,30,2019.0,28.28,,49,150,1,2023-1,48,2.083,0.0,0.0,-8.333,12.5,22.917,16.667,0.0,2023a,Slovakia,slovak,Direction-Social Democracy,SOC,96423,30,2016,201603,0.06382978723,6.382978723,0.0,0.0,-0.17397550075875,0.6041839743093564,-0.7781594750681065
96440_201603,0.5343676312834882,05/03/2016,SaS,40,2018.0,12.101,,21,150,1,2023-1,1190,3.866,2.857,3.025,28.319,0.0,13.529,8.319,0.168,2023a,Slovakia,slovak,Freedom and Solidarity,LIB,96440,40,2016,201603,0.04692663582,4.692663582,0.03025,0.02857,1.7117979960585712,1.3328442810656935,0.3789537149928776
96521_201603,-0.7139620325330327,05/03/2016,KDH,50,2018.0,4.943,,0,150,1,2023-1,772,0.0,3.886,1.295,-9.845,1.684,5.44,17.358,0.518,2023a,Slovakia,slovak,Christian Democratic Movement,CHR,96521,50,2016,201603,0.03112840467,3.112840467,0.01295,0.03886,-0.2517690598329558,-0.2636212852039739,0.0118522253710181
96620_201603,-0.436479628205543,05/03/2016,OľaNO,60,2018.0,11.029,,19,150,1,2023-1,2837,0.247,3.349,2.221,-2.538,0.987,2.15,14.17,0.211,2023a,Slovakia,slovak,Ordinary People and Independent Personalities,CON,96620,60,2016,201603,0.02014846235,2.014846235,0.02221,0.03349,0.1241816915924552,0.0912457956600641,0.0329358959323911
96630_201603,-0.425367040980821,05/03/2016,,60,2018.0,5.607,,10,150,1,2023-1,695,2.014,2.878,4.604,0.863,1.439,4.173,21.583,0.0,2023a,Slovakia,slovak,Network,CON,96630,60,2016,201603,0.02757619739,2.757619739,0.04604,0.02878,0.2991657487428347,0.1054574765730992,0.1937082721697354
96710_201603,-0.0207538139429512,05/03/2016,SNS,70,2018.0,8.643,,15,150,1,2023-1,363,0.0,2.204,5.51,12.948,2.204,4.408,9.642,0.826,2023a,Slovakia,slovak,Slovak National Party,NAT,96710,70,2016,201603,0.01108033241,1.108033241,0.0551,0.02204,0.9209482629040626,0.6229097997425598,0.2980384631615028
96720_201603,0.1975689065674055,05/03/2016,ĽSNS,70,2018.0,8.044,,14,150,1,2023-1,178,0.562,0.562,5.056,8.989,0.0,3.371,11.236,6.18,2023a,Slovakia,slovak,Kotleba – People's Party Our Slovakia,NAT,96720,70,2016,201603,0.01162790698,1.162790698,0.05056,0.00562,0.7172546780001072,0.902118662378648,-0.1848639843785408
96725_201603,-0.2015170082489445,05/03/2016,,70,2018.0,6.629,,11,150,1,2023-1,427,0.468,0.468,5.855,2.108,2.108,3.044,15.222,0.234,2023a,Slovakia,slovak,We Are Family,NAT,96725,70,2016,201603,0.02644230769,2.644230769,0.05855,0.00468,0.3632219531392542,0.3917351159045192,-0.028513162765265
96955_201603,-0.3164742269516098,05/03/2016,,95,2018.0,6.503,,11,150,1,2023-1,2050,0.049,1.805,0.878,0.439,1.073,2.537,22.732,0.146,2023a,Slovakia,slovak,Bridge,SIP,96955,95,2016,201603,0.01077375122,1.077375122,0.00878,0.01805,0.2773506237114437,0.2447184691224148,0.0326321545890288
97322_200410,-0.3794835592574186,03/10/2004,SD,30,2010.0,10.17,,10,90,1,2023-1,619,0.0,2.585,2.585,-5.654,8.724,4.2,6.139,0.0,2023a,Slovenia,slovenian,Social Democratic Party,SOC,97322,30,2004,200410,0.01904761905,1.904761905,0.02585,0.02585,-0.0361388970816354,0.1641370071131522,-0.2002759041947876
97330_200410,-0.3004723977541861,03/10/2004,SDS,60,2010.0,29.079,,29,90,1,2023-1,1973,0.0,2.281,2.585,-1.926,7.299,1.521,2.99,0.0,2023a,Slovenia,slovenian,Slovenian Democratic Party,CON,97330,60,2004,200410,0.01623083859,1.623083859,0.02585,0.02281,0.1556695607415385,0.2651829105688455,-0.1095133498273069
97421_200410,-0.5655380815351192,03/10/2004,LDS,40,2010.0,22.8,,23,90,1,2023-1,1783,0.0,2.86,2.58,-13.853,12.227,4.206,4.375,0.0,2023a,Slovenia,slovenian,Liberal Democracy of Slovenia,LIB,97421,40,2004,200410,0.03305351522,3.305351522,0.0258,0.0286,-0.4579837322995012,-0.0738046575565732,-0.3841790747429279
97521_200410,-0.191105018330747,03/10/2004,SLS,50,2010.0,6.816,,7,90,1,2023-1,195,0.0,1.026,3.59,-0.513,4.615,3.077,4.103,0.513,2023a,Slovenia,slovenian,Slovenian People's Party,CHR,97521,50,2004,200410,0.0,0.0,0.0359,0.01026,0.2283694939239808,0.4050508159656151,-0.1766813220416342
97522_200410,-0.2567335246612501,03/10/2004,Nsi,50,2010.0,9.091,,9,90,1,2023-1,1424,0.0,1.966,2.598,-4.143,12.57,4.494,3.23,0.07,2023a,Slovenia,slovenian,New Slovenian Christian People’s Party,CHR,97522,50,2004,200410,0.01753287414,1.753287414,0.02598,0.01966,0.0416032112259868,0.3211197410586595,-0.2795165298326726
97710_200410,0.3890424440150291,03/10/2004,SNS,70,2010.0,6.271,,6,90,1,2023-1,148,0.0,2.027,6.081,16.216,2.703,1.351,5.405,1.351,2023a,Slovenia,slovenian,Slovenian National Party,NAT,97710,70,2004,200410,0.006097560976,0.6097560976,0.06081,0.02027,1.0890893680988407,1.1469906046606393,-0.0579012365617985
97951_200410,-0.7920944626393736,03/10/2004,DeSUS,95,2010.0,4.041,,4,90,1,2023-1,256,0.0,1.953,1.172,-20.703,14.453,1.953,13.672,0.0,2023a,Slovenia,slovenian,Democratic Party of Pensioners of Slovenia,SIP,97951,95,2004,200410,0.007518796992,0.7518796992,0.01172,0.01953,-0.8104214833962666,-0.3635433954359697,-0.4468780879602969
