manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,candidatename,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,501_raw,416_raw,final_broad,final_broad_perc,501_meta_dec,416_meta_dec,std_rile,std_lowe_rile,std_diff_rile
86340_201804,-0.7584928733061407,08/04/2018,E14-PM,20,,5,2020.0,0.716,0.719,0.655,0.0,,1,199,1,2023-1,1830,0.765,0.492,2.896,-15.628,4.044,1.913,22.35,0.164,2023a,Hungary,hungarian,Together 2014 -Dialogue for Hungary Electoral Alliance,LEF,86340,20,2018,201804,0.02922077922,0.00487012987,0.02597402597,2.597402597,0.02896,0.00492,-0.5493088429851594,-0.32057094841549666,-0.2287378945696627
86421_201804,1.12884793571674,08/04/2018,FiDeSz-KDNP,60,,5,2020.0,0.716,0.719,49.274,0.0,,133,199,9,2023-1,446,3.139,0.0,0.0,48.655,4.26,0.0,1.57,0.224,2023a,Hungary,hungarian,Alliance of Federation of Young Democrats - Christian Democratic People's Party,CON,86421,60,2018,201804,0.0,0.0,0.01123595506,1.123595506,0.0,0.0,2.7581007853000052,2.093114074664614,0.6649867106353913
86710_201804,-0.6238537076720032,08/04/2018,Jobbik,70,,5,2020.0,0.716,0.719,19.064,0.0,,26,199,1,2023-1,2189,0.137,0.274,3.152,-15.121,10.142,1.69,16.994,0.0,2023a,Hungary,hungarian,Movement for a Better Hungary,NAT,86710,70,2018,201804,0.03062645012,0.001856148492,0.01995359629,1.995359629,0.03152,0.00274,-0.5232233043273404,-0.1483834261315019,-0.3748398781958385
87021_200610,-1.3447159751780133,07/10/2006,SC,20,,5,2016.0,0.893,0.488,14.423,0.0,,17,100,8,2023-1,76,0.0,0.0,0.0,-26.316,6.579,0.0,35.526,1.316,2023a,Latvia,latvian,Concord Centre,LEF,87021,20,2006,200610,0.0,0.0,0.0,0.0,0.0,0.0,-1.0992146362292805,-1.070280759387189,-0.028933876842091477
87041_200610,0.18031157144403487,07/10/2006,LPP/LC,40,,5,2016.0,0.893,0.488,8.581,0.0,,10,100,8,2023-1,67,0.0,0.0,1.493,8.955,2.985,1.493,8.955,0.0,2023a,Latvia,latvian,‘Latvia's First Party' and ‘Latvian Way' Union,LIB,87041,40,2006,200610,0.0,0.0,0.03225806452,3.225806452,0.01493,0.0,0.7155053519362693,0.8800485777779132,-0.16454322584164394
87110_200610,-0.7884355424204652,07/10/2006,ZZS,80,,5,2016.0,0.893,0.488,16.705,0.0,,18,100,1,2023-1,60,0.0,3.333,6.667,-6.667,0.0,0.0,13.333,0.0,2023a,Latvia,latvian,Greens' and Farmers’ Union,AGR,87110,80,2006,200610,0.06382978723,0.0,0.0,0.0,0.06667,0.03333,-0.08825852363068994,-0.3588640704879778,0.2706055468572879
87422_200610,-0.8335506384762925,07/10/2006,PCTVL,30,,5,2016.0,0.893,0.488,6.026,0.0,,6,100,1,2023-1,59,0.0,0.0,1.695,-22.034,3.39,0.0,20.339,3.39,2023a,Latvia,latvian,For Human Rights in a United Latvia,SOC,87422,30,2006,200610,0.01960784314,0.0,0.0,0.0,0.01695,0.0,-0.8789024537188644,-0.4165609269031939,-0.46234152681567053
87423_200610,-0.5453602503350301,07/10/2006,JL,60,,5,2016.0,0.893,0.488,16.376,0.0,,18,100,1,2023-1,67,0.0,0.0,1.493,-7.463,2.985,2.985,17.91,0.0,2023a,Latvia,latvian,New Era,CON,87423,60,2006,200610,0.0,0.0,0.0,0.0,0.01493,0.0,-0.12921333383113162,-0.047999604895677214,-0.08121372893545441
87610_200610,0.7757489595153864,07/10/2006,TP,60,,5,2016.0,0.893,0.488,19.558,0.0,,23,100,1,2023-1,36,0.0,0.0,0.0,19.444,0.0,0.0,5.556,0.0,2023a,Latvia,latvian,People’s Party,CON,87610,60,2006,200610,0.0,0.0,0.0,0.0,0.0,0.0,1.25517244263028,1.6415423678230885,-0.38636992519280855
87723_200610,-0.20416768657996398,07/10/2006,TB-LNNK,70,,5,2016.0,0.893,0.488,6.941,0.0,,8,100,1,2023-1,51,1.961,0.0,1.961,7.843,1.961,0.0,45.098,0.0,2023a,Latvia,latvian,For Fatherland and Freedom - Latvian National Independence Movement,NAT,87723,70,2006,200610,0.02173913043,0.0,0.0,0.0,0.01961,0.0,0.6582920994954513,0.38834521273599887,0.26994688675945244
87021_201010,0.27520579050547234,02/10/2010,SC,20,,5,2016.0,0.893,0.488,26.608,0.0,,29,100,8,2023-1,68,0.0,0.0,0.0,13.235,8.824,0.0,10.294,0.0,2023a,Latvia,latvian,Concord Centre,LEF,87021,20,2010,201010,0.0,0.0,0.0,0.0,0.0,0.0,0.9357146329135183,1.001407027841872,-0.06569239492835377
87061_201010,0.6256707535731394,02/10/2010,PLL,40,,5,2016.0,0.893,0.488,7.819,0.0,,8,100,8,2023-1,18,0.0,0.0,0.0,33.333,0.0,0.0,11.111,0.0,2023a,Latvia,latvian,For a Good Latvia,LIB,87061,40,2010,201010,0.0,0.0,0.0,0.0,0.0,0.0,1.9697721397080865,1.4496101443254814,0.5201619953826051
87062_201010,-0.15027612738464313,02/10/2010,,60,,5,2016.0,0.893,0.488,31.903,0.0,,33,100,8,2023-1,70,0.0,0.0,0.0,5.714,1.429,1.429,18.571,0.0,2023a,Latvia,latvian,Unity,CON,87062,60,2010,201010,0.0,0.0,0.01639344262,1.639344262,0.0,0.0,0.5487534174392449,0.4572661244644562,0.09148729297478869
87071_201010,0.47828592085830923,02/10/2010,,70,,5,2016.0,0.893,0.488,7.835,0.0,,8,100,8,2023-1,58,0.0,0.0,0.0,31.034,0.0,0.0,10.345,0.0,2023a,Latvia,latvian,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',NAT,87071,70,2010,201010,0.0,0.0,0.0,0.0,0.0,0.0,1.8514868273326905,1.261122425704525,0.5903644016281655
87110_201010,-0.5378489307953007,02/10/2010,ZZS,80,,5,2016.0,0.893,0.488,20.112,0.0,,22,100,1,2023-1,62,1.613,0.0,11.29,-1.613,0.0,0.0,11.29,1.613,2023a,Latvia,latvian,Greens' and Farmers’ Union,AGR,87110,80,2010,201010,0.05882352941,0.0,0.01960784314,1.960784314,0.1129,0.0,0.1717736506821645,-0.03839351817835555,0.21016716886052003
87021_201109,-0.2553466508353299,17/09/2011,SC,20,,5,2016.0,0.893,0.488,28.62,0.0,,31,100,1,2023-1,41,0.0,0.0,0.0,17.073,0.0,4.878,31.707,0.0,2023a,Latvia,latvian,Concord Centre,LEF,87021,20,2011,201109,0.0,0.0,0.0,0.0,0.0,0.0,1.133182675060874,0.32289338817449675,0.8102892868863772
87062_201109,-0.47956458216187103,17/09/2011,,60,,5,2016.0,0.893,0.488,19.0,0.0,,20,100,1,2023-1,60,0.0,0.0,3.333,-8.333,1.667,3.333,11.667,0.0,2023a,Latvia,latvian,Unity,CON,87062,60,2011,201109,0.01818181818,0.0,0.01818181818,1.818181818,0.03333,0.0,-0.17397550075875,0.036145250179714455,-0.21012075093846447
87071_201109,0.9661521325714317,17/09/2011,,70,,5,2016.0,0.893,0.488,14.006,0.0,,14,100,1,2023-1,51,1.961,0.0,3.922,41.176,0.0,0.0,13.725,0.0,2023a,Latvia,latvian,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',NAT,87071,70,2011,201109,0.04166666667,0.0,0.0,0.0,0.03922,0.0,2.3733005020222375,1.8850454410122062,0.48825506101003135
87110_201109,-0.17112571870311966,17/09/2011,ZZS,80,,5,2016.0,0.893,0.488,12.327,0.0,,13,100,1,2023-1,62,1.613,0.0,11.29,11.29,0.0,0.0,11.29,0.0,2023a,Latvia,latvian,Greens' and Farmers’ Union,AGR,87110,80,2011,201109,0.07142857143,0.0,0.01785714286,1.785714286,0.1129,0.0,0.8356428919086704,0.43060197029465264,0.4050409216140177
87620_201109,-0.5442521953796784,17/09/2011,ZRP,60,,5,2016.0,0.893,0.488,21.014,0.0,,22,100,1,2023-1,63,7.937,0.0,0.0,-1.587,0.0,0.0,11.111,0.0,2023a,Latvia,latvian,Zatlers' Reform Party,CON,87620,60,2011,201109,0.0,0.0,0.0,0.0,0.0,0.0,0.1731113706133347,-0.04658253404249793,0.21969390465583263
87062_201410,-0.1320581089205084,04/10/2014,,60,,5,2016.0,0.893,0.488,22.011,0.0,,23,100,1,2023-1,55,0.0,0.0,0.0,5.455,3.636,1.818,12.727,0.0,2023a,Latvia,latvian,Unity,CON,87062,60,2014,201410,0.0,0.0,0.0243902439,2.43902439,0.0,0.0,0.5354276688941263,0.48056480910416605,0.05486285978996025
87071_201410,-0.3046393775619851,04/10/2014,,70,,5,2016.0,0.893,0.488,16.719,0.0,,17,100,1,2023-1,60,0.0,0.0,1.667,-1.667,1.667,0.0,23.333,0.0,2023a,Latvia,latvian,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',NAT,87071,70,2014,201410,0.01818181818,0.0,0.01818181818,1.818181818,0.01667,0.0,0.16899530928665715,0.25985383767142384,-0.09085852838476668
87110_201410,-0.4149027739125639,04/10/2014,ZZS,80,,5,2016.0,0.893,0.488,19.658,0.0,,21,100,1,2023-1,90,0.0,2.222,7.778,1.111,1.111,1.111,11.111,0.0,2023a,Latvia,latvian,Greens' and Farmers’ Union,AGR,87110,80,2014,201410,0.03846153846,0.02564102564,0.02564102564,2.564102564,0.07778,0.02222,0.31192553885553514,0.11884003290813604,0.1930855059473991
87340_201410,0.800063257240367,04/10/2014,SDPS,30,,5,2016.0,0.893,0.488,23.153,0.0,,24,100,1,2023-1,47,0.0,0.0,0.0,12.766,2.128,0.0,31.915,0.0,2023a,Latvia,latvian,Social Democartic Party Harmony,SOC,87340,30,2014,201410,0.0,0.0,0.04651162791,4.651162791,0.0,0.0,0.9115842233858711,1.672637470511977,-0.761053247126106
87630_201410,-0.08994823666293916,04/10/2014,,60,,5,2016.0,0.893,0.488,6.897,0.0,,7,100,1,2023-1,50,0.0,0.0,2.0,6.0,2.0,0.0,20.0,0.0,2023a,Latvia,latvian,For Latvia from the Heart,CON,87630,60,2014,201410,0.02222222222,0.0,0.0,0.0,0.02,0.0,0.5634683366821172,0.5344183407535626,0.029049995928554506
87901_201410,0.16534372204930436,04/10/2014,,90,,5,2016.0,0.893,0.488,6.708,0.0,,8,100,1,2023-1,52,0.0,0.0,1.923,25.0,3.846,0.0,15.385,0.0,2023a,Latvia,latvian,Latvian Association of Regions,ETH,87901,90,2014,201410,0.02127659574,0.0,0.02127659574,2.127659574,0.01923,0.0,1.541032901768036,0.8609064738510216,0.6801264279170144
87042_201810,-0.8440556043301433,06/10/2018,,40,,5,2019.0,0.81,0.674,12.12,0.0,,13,100,8,2023-1,96,0.0,5.208,2.083,-16.667,9.375,0.0,26.042,0.0,2023a,Latvia,latvian,Development/For!,LIB,87042,40,2018,201810,0.02325581395,0.04651162791,0.0,0.0,0.02083,0.05208,-0.6027661894653842,-0.4299955321574165,-0.1727706573079677
87062_201810,-0.25131015476750074,06/10/2018,,60,,5,2019.0,0.81,0.674,6.739,0.0,,8,100,8,2023-1,75,0.0,5.333,0.0,4.0,1.333,2.667,17.333,0.0,2023a,Latvia,latvian,Unity,CON,87062,60,2018,201810,0.0,0.04411764706,0.02941176471,2.941176471,0.0,0.05333,0.4605668035151783,0.32805558784615285,0.13251121566902546
87071_201810,-0.24821044299202688,06/10/2018,,70,,5,2019.0,0.81,0.674,11.08,0.0,,13,100,8,2023-1,58,0.0,0.0,5.172,1.724,0.0,0.0,13.793,0.0,2023a,Latvia,latvian,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',NAT,87071,70,2018,201810,0.01818181818,0.0,0.0,0.0,0.05172,0.0,0.3434648587712019,0.3320197515269031,0.011445107244298813
87110_201810,-0.29117949906630525,06/10/2018,ZZS,80,,5,2019.0,0.81,0.674,9.973,0.0,,11,100,1,2023-1,57,1.754,1.754,1.754,-5.263,0.0,5.263,17.544,0.0,2023a,Latvia,latvian,Greens' and Farmers’ Union,AGR,87110,80,2018,201810,0.01886792453,0.01886792453,0.01886792453,1.886792453,0.01754,0.01754,-0.016021647347498884,0.2770674256901772,-0.2930890730376761
87340_201810,-0.7106414165683423,06/10/2018,SDPS,30,,5,2019.0,0.81,0.674,19.919,0.0,,23,100,1,2023-1,71,0.0,1.408,0.0,-9.859,4.225,0.0,28.169,0.0,2023a,Latvia,latvian,Social Democartic Party Harmony,SOC,87340,30,2018,201810,0.0,0.015625,0.015625,1.5625,0.0,0.01408,-0.2524893705651243,-0.2593746112683198,0.006885240703195461
87640_201810,0.12514936158268863,06/10/2018,,60,,5,2019.0,0.81,0.674,13.67,0.0,,16,100,1,2023-1,70,0.0,0.0,0.0,20.0,5.714,0.0,8.571,0.0,2023a,Latvia,latvian,New Conservative Party,CON,87640,60,2018,201810,0.0,0.0,0.04545454545,4.545454545,0.0,0.0,1.283779068850689,0.8095026545690227,0.4742764142816662
87730_201810,0.9064095988127359,06/10/2018,KPV LV,70,,5,2019.0,0.81,0.674,14.334,0.0,,16,100,1,2023-1,58,0.0,0.0,0.0,44.828,5.172,0.0,10.345,0.0,2023a,Latvia,latvian,Who owns the state?,NAT,87730,70,2018,201810,0.0,0.0,0.0,0.0,0.0,0.0,2.561198701585068,1.8086418268452038,0.7525568747398641
88321_200010,-0.6350563727317295,08/10/2000,BSDK,30,,1,2001.0,0.793,,31.082,0.0,,51,141,8,2023-1,836,0.0,0.0,5.742,-9.211,4.904,2.273,13.397,0.359,2023a,Lithuania,lithuanian,A. Brazauskas Social Democratic Coalition,SOC,88321,30,2000,200010,0.05487804878,0.0,0.009756097561,0.9756097561,0.05742,0.0,-0.21914927381903615,-0.1627103059106995,-0.05643896790833666
88410_200010,-0.4284133388505742,08/10/2000,NS,40,,1,2001.0,0.793,,19.636,0.0,,29,141,1,2023-1,911,4.171,0.0,5.159,-5.379,4.83,2.525,7.025,0.439,2023a,Lithuania,lithuanian,New Union (Social Liberals),LIB,88410,40,2000,200010,0.0514541387,0.0,0.03803131991,3.803131991,0.05159,0.0,-0.02198993627118132,0.10156162294194146,-0.12355155921312277
88420_200010,-0.4642540248737719,08/10/2000,LCS,40,,1,2001.0,0.793,,2.857,0.0,,2,141,1,2023-1,368,0.272,0.0,3.261,-8.696,11.141,2.446,5.163,0.0,2023a,Lithuania,lithuanian,Lithuanian Centre Union,LIB,88420,40,2000,200010,0.03409090909,0.0,0.05965909091,5.965909091,0.03261,0.0,-0.1926521290285494,0.055725636851068926,-0.24837776587961832
88422_200010,-0.021760996504373686,08/10/2000,LLS,40,,1,2001.0,0.793,,17.252,0.0,,34,141,1,2023-1,676,0.444,0.0,1.923,5.621,0.74,2.367,5.325,0.148,2023a,Lithuania,lithuanian,Lithuanian Liberal Union,LIB,88422,40,2000,200010,0.01951951952,0.0,0.009009009009,0.9009009009,0.01923,0.0,0.5439684961469823,0.6216217327159842,-0.07765323656900192
88620_200010,-0.09351108355823534,08/10/2000,TS,60,,1,2001.0,0.793,,8.622,0.0,,9,141,1,2023-1,1536,0.13,0.0,6.12,7.813,2.734,2.148,8.854,0.13,2023a,Lithuania,lithuanian,Homeland Union,CON,88620,60,2000,200010,0.06048652202,0.0,0.02366863905,2.366863905,0.0612,0.0,0.6567485764979472,0.5298618821904926,0.12688669430745458
88810_200010,-0.7632143513297516,08/10/2000,LVP,80,,1,2001.0,0.793,,4.081,0.0,,4,141,1,2023-1,454,0.0,0.0,4.405,-5.507,3.084,0.0,9.471,0.661,2023a,Lithuania,lithuanian,Lithuanian Peasants Party,AGR,88810,80,2000,200010,0.04464285714,0.0,0.02678571429,2.678571429,0.04405,0.0,-0.028575634393865408,-0.32660915875774615,0.29803352436388075
88031_200410,-0.9690058214922814,10/10/2004,UdL,30,,3,2011.0,0.84,,20.646,0.0,,31,141,8,2023-1,770,0.26,0.0,6.104,-14.286,4.156,0.649,14.026,0.779,2023a,Lithuania,lithuanian,Working for Lithuania,SOC,88031,30,2004,200410,0.06041131105,0.0,0.04755784062,4.755784062,0.06104,0.0,-0.4802619142301434,-0.5897920386246298,0.1095301243944864
88041_200410,-0.35189401041985846,10/10/2004,UTT,40,,3,2011.0,0.84,,11.358,0.0,,10,141,8,2023-1,285,1.404,0.0,0.0,-2.807,1.053,0.0,10.526,1.053,2023a,Lithuania,lithuanian,Coalition of Rolandas Paksas ‘For Order and Justice',LIB,88041,40,2004,200410,0.0,0.0,0.03546099291,3.546099291,0.0,0.0,0.110341435381502,0.1994207674729108,-0.0890793320914088
88430_200410,0.012426207486961438,10/10/2004,LiCS,40,,3,2011.0,0.84,,9.189,0.0,,18,141,1,2023-1,389,0.257,0.0,3.342,5.141,0.771,4.113,8.74,1.285,2023a,Lithuania,lithuanian,Liberal and Centre Union,LIB,88430,40,2004,200410,0.02857142857,0.0,0.01558441558,1.558441558,0.03342,0.0,0.5192721281869169,0.6653431114200198,-0.14607098323310286
88440_200410,1.4285139658731794e-05,10/10/2004,DP,40,,3,2011.0,0.84,,28.439,0.0,,39,141,1,2023-1,95,3.158,2.105,4.211,13.684,0.0,0.0,8.421,0.0,2023a,Lithuania,lithuanian,Labour Party,LIB,88440,40,2004,200410,0.05936073059,0.009132420091,0.01826484018,1.826484018,0.04211,0.02105,0.958816027109496,0.6494697350090959,0.3093462921004001
88620_200410,0.5257678934383154,10/10/2004,TS,60,,3,2011.0,0.84,,14.754,0.0,,25,141,1,2023-1,506,4.743,0.0,0.0,27.273,0.791,1.976,12.451,1.383,2023a,Lithuania,lithuanian,Homeland Union,CON,88620,60,2004,200410,0.0,0.0,0.003766478343,0.3766478343,0.0,0.0,1.6579804942122618,1.321846236441175,0.33613425777108685
88820_200410,-1.0674768484755957,10/10/2004,VNDS,80,,3,2012.0,0.84,,6.6,0.0,,10,141,1,2023-1,718,1.532,0.557,3.064,-9.749,0.975,0.0,8.914,0.418,2023a,Lithuania,lithuanian,Union of Peasants and New Democracy Party,AGR,88820,80,2004,200410,0.03389830508,0.007062146893,0.03107344633,3.107344633,0.03064,0.00557,-0.2468297862409427,-0.715724801748633,0.46889501550769025
88042_200810,-0.4697107333541988,12/10/2008,,40,,3,2013.0,0.84,,8.987,0.0,,10,141,4,2023-1,331,0.0,0.0,2.417,-3.323,4.23,1.208,12.689,0.0,2023a,Lithuania,lithuanian,Coalition Labour Party and Youth,LIB,88042,40,2008,200810,0.02409638554,0.0,0.0421686747,4.21686747,0.02417,0.0,0.08379283982443178,0.04874715396575504,0.03504568585867674
88320_200810,-0.4062470830050602,12/10/2008,LSDP,30,,3,2013.0,0.84,,11.716,0.0,,25,141,1,2023-1,1270,2.205,0.551,2.283,-7.402,2.677,0.551,12.992,1.339,2023a,Lithuania,lithuanian,Lithuanian Social Democratic Party,SOC,88320,30,2008,200810,0.02288135593,0.00593220339,0.005084745763,0.5084745763,0.02283,0.00551,-0.12607483706953998,0.12990963486236326,-0.2559844719319032
88430_200810,0.04853521243045389,12/10/2008,LiCS,40,,3,2013.0,0.84,,5.343,0.0,,8,141,1,2023-1,438,1.142,0.0,2.511,5.251,1.142,4.11,6.393,0.457,2023a,Lithuania,lithuanian,Liberal and Centre Union,LIB,88430,40,2008,200810,0.02721088435,0.0,0.0589569161,5.89569161,0.02511,0.0,0.5249317125110986,0.7115222455826281,-0.1865905330715295
88450_200810,-0.24805198793516947,12/10/2008,LRLS,40,,3,2013.0,0.84,,5.73,0.0,,11,141,1,2023-1,328,0.915,0.0,2.439,-0.61,0.305,2.744,6.098,0.305,2023a,Lithuania,lithuanian,Liberal Movement,LIB,88450,40,2008,200810,0.02694610778,0.0,0.03592814371,3.592814371,0.02439,0.0,0.2233787695653843,0.33222239674908005,-0.10884362718369575
88460_200810,0.2236132349204052,12/10/2008,PTT,70,,3,2013.0,0.84,,12.677,0.0,,15,141,1,2023-1,354,0.565,0.0,0.0,9.04,0.847,0.282,5.932,0.565,2023a,Lithuania,lithuanian,Order and Justice,NAT,88460,70,2008,200810,0.002949852507,0.0,0.04424778761,4.424778761,0.0,0.0,0.7198786670958641,0.9354262690288542,-0.21554760193299005
88621_200810,0.6135350109519395,12/10/2008,TS-LKD,60,,3,2013.0,0.84,,19.715,0.0,,45,141,1,2023-1,3979,1.483,0.377,1.307,19.879,1.332,1.583,3.393,1.885,2023a,Lithuania,lithuanian,Homeland Union - Lithuanian Christian Democrats,CON,88621,60,2008,200810,0.01287447388,0.003713790542,0.05050755137,5.050755137,0.01307,0.00377,1.2775535260940893,1.4340899690244926,-0.15653644293040325
88630_200810,0.1894852044859494,12/10/2008,TPP,60,,3,2013.0,0.84,,15.091,0.0,,16,141,1,2023-1,131,8.397,0.763,3.053,11.45,0.0,2.29,8.397,0.0,2023a,Lithuania,lithuanian,National Resurrection Party,CON,88630,60,2008,200810,0.02898550725,0.007246376812,0.02173913043,2.173913043,0.03053,0.00763,0.8438750145620254,0.8917805662850475,-0.04790555172302213
88320_201210,-0.6732062235632608,14/10/2012,LSDP,30,,4,2013.0,0.911,0.78,19.176,0.0,,38,140,1,2023-1,1335,0.0,0.599,6.592,-10.412,2.172,3.596,14.157,0.075,2023a,Lithuania,lithuanian,Lithuanian Social Democratic Party,SOC,88320,30,2012,201210,0.06190125276,0.006632277082,0.07221812822,7.221812822,0.06592,0.00599,-0.28094164448578296,-0.21149943988405961,-0.06944220460172335
88440_201210,-1.3048947568001816,14/10/2012,DP,40,,4,2013.0,0.911,0.78,20.694,0.0,,29,140,1,2023-1,816,0.0,0.613,5.882,-24.02,2.328,1.225,17.525,0.0,2023a,Lithuania,lithuanian,Labour Party,LIB,88440,40,2012,201210,0.05846528624,0.006090133983,0.0365408039,3.65408039,0.05882,0.00613,-0.9810836761536347,-1.019354144575561,0.038270468421926274
88450_201210,0.033715851823709286,14/10/2012,LRLS,40,,4,2013.0,0.911,0.78,8.953,0.0,,10,140,1,2023-1,546,0.366,0.0,4.029,6.777,1.832,3.297,4.029,0.183,2023a,Lithuania,lithuanian,Liberal Movement,LIB,88450,40,2012,201210,0.03971119134,0.0,0.04151624549,4.151624549,0.04029,0.0,0.6034455823174729,0.6925700412022008,-0.08912445888472786
88460_201210,-0.08755118717971033,14/10/2012,PTT,70,,4,2013.0,0.911,0.78,7.631,0.0,,11,140,1,2023-1,308,0.325,0.0,2.273,2.597,5.844,3.896,8.442,0.0,2023a,Lithuania,lithuanian,Order and Justice,NAT,88460,70,2012,201210,0.01857585139,0.0,0.1114551084,11.14551084,0.02273,0.0,0.3883813779985707,0.5374838827105803,-0.14910250471200964
88621_201210,0.22212804626640814,14/10/2012,TS-LKD,60,,4,2013.0,0.911,0.78,15.745,0.0,,33,140,1,2023-1,3520,0.142,0.0,4.915,14.347,0.938,7.358,6.165,0.028,2023a,Lithuania,lithuanian,Homeland Union - Lithuanian Christian Democrats,CON,88621,60,2012,201210,0.04707446809,0.0,0.0539893617,5.39893617,0.04915,0.0,0.9929278853543364,0.9335268889097663,0.05940099644457009
88820_201210,-1.4137957637442877,14/10/2012,LVŽS,80,,4,2013.0,0.911,0.78,4.05,0.0,,1,140,1,2023-1,259,0.0,0.0,25.483,-11.969,3.089,0.386,14.286,0.0,2023a,Lithuania,lithuanian,Lithuanian Peasant and Green Union,AGR,88820,80,2012,201210,0.2462121212,0.003787878788,0.1136363636,11.36363636,0.25483,0.0,-0.3610504880562448,-1.1586256148912042,0.7975751268349593
88951_201210,-0.1752760884530744,14/10/2012,LLRA/AWPL,90,,4,2013.0,0.911,0.78,6.085,0.0,,8,140,1,2023-1,319,0.0,0.0,7.837,5.643,2.821,1.567,11.285,0.0,2023a,Lithuania,lithuanian,Election Action of Lithuania’s Poles,ETH,88951,90,2012,201210,0.07207207207,0.0,0.06306306306,6.306306306,0.07837,0.0,0.5451004130118186,0.42529413969097013,0.11980627332084842
88952_201210,-0.34925441044142236,14/10/2012,DK,95,,4,2013.0,0.911,0.78,8.342,0.0,,7,140,1,2023-1,543,0.184,0.368,2.026,-5.525,1.657,1.289,16.022,0.0,2023a,Lithuania,lithuanian,The Way of Courage,SIP,88952,95,2012,201210,0.02014652015,0.003663003663,0.03663003663,3.663003663,0.02026,0.00368,-0.029501748192367894,0.20279650274256372,-0.23229825093493162
88320_201610,-0.9313134888777856,09/10/2016,LSDP,30,,5,2019.0,0.801,0.767,15.038,0.0,,17,141,1,2023-1,478,0.0,1.046,4.812,-21.757,6.485,0.0,25.314,0.209,2023a,Lithuania,lithuanian,Lithuanian Social Democratic Party,SOC,88320,30,2016,201610,0.0475161987,0.01079913607,0.02807775378,2.807775378,0.04812,0.01046,-0.8646505913752435,-0.541588016181188,-0.32306257519405546
88440_201610,-1.2119828285742633,09/10/2016,DP,40,,5,2019.0,0.801,0.767,4.883,0.0,,2,141,1,2023-1,899,0.0,0.89,6.785,-20.245,4.004,0.334,18.465,0.0,2023a,Lithuania,lithuanian,Labour Party,LIB,88440,40,2016,201610,0.06808035714,0.008928571429,0.06473214286,6.473214286,0.06785,0.0089,-0.7868570323010378,-0.9005308093558357,0.11367377705479798
88450_201610,-0.1647480472893852,09/10/2016,LRLS,40,,5,2019.0,0.801,0.767,9.449,0.0,,14,141,1,2023-1,2399,0.75,1.251,6.044,6.336,2.376,7.378,11.255,0.0,2023a,Lithuania,lithuanian,Liberal Movement,LIB,88450,40,2016,201610,0.05968894493,0.01261034048,0.05464480874,5.464480874,0.06044,0.01251,0.5807557942541629,0.4387582555293404,0.14199753872482251
88460_201610,-0.8341357722749034,09/10/2016,PTT,70,,5,2019.0,0.801,0.767,5.555,0.0,,8,141,1,2023-1,721,0.0,0.139,0.693,-12.205,7.628,2.219,17.476,0.0,2023a,Lithuania,lithuanian,Order and Justice,NAT,88460,70,2016,201610,0.005586592179,0.001396648045,0.03910614525,3.910614525,0.00693,0.00139,-0.3731928689699436,-0.4173092436245053,0.044116374654561696
